ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Community School Sup Name,Cluster Name,Cluster Location Code,Cluster Leader Name,Cluster Leader Title,Cluster Leader Phone,Network Location Code,Network Name,Network Leader,Network Leader Phone,SATIF Code,SATIF Superintendent,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,Operational Network Location Code,Operational Network Name,Operational Network Manager Name,Operational Network Manager Phone,boroughCode,borough,streetAddress,postalCode,title,entityTitle,addressLocality,latitude,longitude,loc,@context,@type,@id
01M696,M696,Bard High School Early College,310100011696,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2001,Open,M097,525 EAST HOUSTON STREET,MANHATTAN,NY,10002,Michael Lerner,PRINCIPAL,212-995-8479,212-777-4702,1,1,M801,COMMUNITY SCHOOL DISTRICT 01,"LODICO, ANTHONY",,Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N107,CHILDREN FIRST NETWORK 107,"SCALA, NANCY",718-923-5173,AF02,,HS03,HS Network 03,"LODICO, ANTHONY",W107,Operational Network 107,"SCALA, NANCY",718-923-5173,M,Manhattan,525 East Houston Street,10002,Bard High School Early College,bard_high_school_early_college,Manhattan,40.7174607,-73.9765853,"[-73.9765853,40.7174607]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/bard_high_school_early_college
01M839,M839,Tompkins Square Middle School,310100010839,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2001,Open,M064,600 EAST 6 STREET,MANHATTAN,NY,10009,SONHANDO ESTWICK,PRINCIPAL,212-995-1430,212-979-1341,1,1,M801,COMMUNITY SCHOOL DISTRICT 01,"PHILLIPS, DANIELLA","PHILLIPS, DANIELLA",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N101,CHILDREN FIRST NETWORK 101,"COFIELD, MARINA",212-356-3899,AF20,,,,,W101,Operational Network 101,"COFIELD, MARINA",212-356-3899,M,Manhattan,600 East 6th Street,10009,Tompkins Square Middle School,tompkins_square_middle_school,Manhattan,40.7244399,-73.98161809999999,"[-73.98161809999999,40.7244399]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/tompkins_square_middle_school
02M001,M001,P.S. 001 Alfred E. Smith,310200010001,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1898,Open,M001,8 HENRY STREET,MANHATTAN,NY,10038,AMY HOM,PRINCIPAL,212-267-4133,212-267-4469,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N206,CHILDREN FIRST NETWORK 206,"Cordova, Ada",917-339-1488,AF28,,,,,W206,Operational Network 206,"Cordova, Ada",917-339-1488,M,Manhattan,8 Henry Street,10038,P.S. 001 Alfred E. Smith,p_s_001_alfred_e_smith,Manhattan,40.7127713,-73.9972761,"[-73.9972761,40.7127713]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_001_alfred_e_smith
02M002,M002,P.S. 002 Meyer London,310200010002,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1958,Open,M002,122 HENRY STREET,MANHATTAN,NY,10002,Bessie Ng,I.A. PRINCIPAL,212-964-0350,212-608-4080,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N206,CHILDREN FIRST NETWORK 206,"Cordova, Ada",917-339-1488,AF28,,,,,W206,Operational Network 206,"Cordova, Ada",917-339-1488,M,Manhattan,122 Henry Street,10002,P.S. 002 Meyer London,p_s_002_meyer_london,Manhattan,40.7129289,-73.9920384,"[-73.9920384,40.7129289]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_002_meyer_london
02M003,M003,P.S. 003 Charrette School,310200010003,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1905,Open,M003,490 HUDSON STREET,MANHATTAN,NY,10014,LISA SIEGMAN,PRINCIPAL,212-691-1183,212-675-5306,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N206,CHILDREN FIRST NETWORK 206,"Cordova, Ada",917-339-1488,AF28,,,,,W206,Operational Network 206,"Cordova, Ada",917-339-1488,M,Manhattan,490 Hudson Street,10014,P.S. 003 Charrette School,p_s_003_charrette_school,Manhattan,40.7325556,-74.0064886,"[-74.0064886,40.7325556]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_003_charrette_school
02M006,M006,P.S. 006 Lillie D. Blake,310200010006,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1953,Open,M006,45 EAST 81 STREET,MANHATTAN,NY,10028,LAUREN FONTANA,PRINCIPAL,212-737-9774,212-772-8669,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N103,CHILDREN FIRST NETWORK 103,"CHU, YUET",917-705-5856,AF47,,,,,W103,Operational Network 103,"CHU, YUET",917-705-5856,M,Manhattan,45 East 81st Street,10028,P.S. 006 Lillie D. Blake,p_s_006_lillie_d_blake,Manhattan,40.7774036,-73.9604059,"[-73.9604059,40.7774036]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_006_lillie_d_blake
02M011,M011,P.S. 011 William T. Harris,310200010011,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1925,Open,M011,320 WEST 21 STREET,MANHATTAN,NY,10011,ROBERT BENDER,PRINCIPAL,212-929-1743,212-989-7816,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N206,CHILDREN FIRST NETWORK 206,"Cordova, Ada",917-339-1488,AF28,,,,,W206,Operational Network 206,"Cordova, Ada",917-339-1488,M,Manhattan,320 West 21st Street,10011,P.S. 011 William T. Harris,p_s_011_william_t_harris,Manhattan,40.7445479,-74.0007347,"[-74.0007347,40.7445479]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_011_william_t_harris
02M033,M033,P.S. 033 Chelsea Prep,310200010033,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",Jul 1 1951,Open,M033,281 9 AVENUE,MANHATTAN,NY,10001,LINORE LINDY,PRINCIPAL,212-244-6426,212-629-6893,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N203,CHILDREN FIRST NETWORK 203,"Feigelson, Daniel",212-356-3875,AF27,,,,,W203,Operational Network 203,"Feigelson, Daniel",212-356-3875,M,Manhattan,281 9th Avenue,10001,P.S. 033 Chelsea Prep,p_s_033_chelsea_prep,Manhattan,40.7490818,-73.9996621,"[-73.9996621,40.7490818]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_033_chelsea_prep
02M040,M040,P.S. 040 Augustus Saint-Gaudens,310200010040,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1899,Open,M040,319 EAST 19 STREET,MANHATTAN,NY,10003,SUSAN FELDER,PRINCIPAL,212-475-5500,212-533-5388,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N206,CHILDREN FIRST NETWORK 206,"Cordova, Ada",917-339-1488,AF47,,,,,W206,Operational Network 206,"Cordova, Ada",917-339-1488,M,Manhattan,319 East 19th Street,10003,P.S. 040 Augustus Saint-Gaudens,p_s_040_augustus_saint_gaudens,Manhattan,40.7355903,-73.9813662,"[-73.9813662,40.7355903]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_040_augustus_saint_gaudens
02M041,M041,P.S. 041 Greenwich Village,310200010041,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1958,Open,M041,116 WEST 11 STREET,MANHATTAN,NY,10011,KELLY SHANNON,PRINCIPAL,212-675-2756,212-924-0910,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N203,CHILDREN FIRST NETWORK 203,"Feigelson, Daniel",212-356-3875,AF28,,,,,W203,Operational Network 203,"Feigelson, Daniel",212-356-3875,M,Manhattan,116 West 11th Street,10011,P.S. 041 Greenwich Village,p_s_041_greenwich_village,Manhattan,40.735844,-73.999572,"[-73.999572,40.735844]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_041_greenwich_village
02M042,M042,P.S. 042 Benjamin Altman,310200010042,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1899,Open,M042,71 HESTER STREET,MANHATTAN,NY,10002,Rosa Casiello O'Day,PRINCIPAL,212-226-8410,212-431-7384,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N203,CHILDREN FIRST NETWORK 203,"Feigelson, Daniel",212-356-3875,AF27,,,,,W203,Operational Network 203,"Feigelson, Daniel",212-356-3875,M,Manhattan,71 Hester Street,10002,P.S. 042 Benjamin Altman,p_s_042_benjamin_altman,Manhattan,40.7158845,-73.9909526,"[-73.9909526,40.7158845]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_042_benjamin_altman
02M047,M047,47 The American Sign Language and English Secondary School,310200010047,DOE,Special Education,Secondary School,"09,10,11,12,SE","09,10,11,12,SE",Jul 1 1908,Open,M047,223 EAST 23 STREET,MANHATTAN,NY,10010,Watfa A. Shama,PRINCIPAL,917-326-6668,917-326-6688,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"BRADBURY, MARISOL","BRADBURY, MARISOL",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N103,CHILDREN FIRST NETWORK 103,"CHU, YUET",917-705-5856,AF43,,HS07,HS Network 07,"BRADBURY, MARISOL",W103,Operational Network 103,"CHU, YUET",917-705-5856,M,Manhattan,223 East 23rd Street,10010,47 The American Sign Language and English Secondary School,47_the_american_sign_language_and_english_secondary_school,Manhattan,40.7382542,-73.9817613,"[-73.9817613,40.7382542]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/47_the_american_sign_language_and_english_secondary_school
02M051,M051,P.S. 051 Elias Howe,310200010051,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1905,Open,M816,323 EAST 91 STREET,MANHATTAN,NY,10128,NANCY SING BOCK,PRINCIPAL,212-534-1627,212-534-1702,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N203,CHILDREN FIRST NETWORK 203,"Feigelson, Daniel",212-356-3875,AF27,,,,,W203,Operational Network 203,"Feigelson, Daniel",212-356-3875,M,Manhattan,323 East 91st Street,10128,P.S. 051 Elias Howe,p_s_051_elias_howe,Manhattan,40.780653,-73.94785399999999,"[-73.94785399999999,40.780653]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_051_elias_howe
02M059,M059,P.S. 059 Beekman Hill International,310200010059,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1960,Open,M488,231-249 EAST 56 STREET,MANHATTAN,NY,10019,ADELE SCHROETER,PRINCIPAL,212-888-7870,212-888-7872,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N203,CHILDREN FIRST NETWORK 203,"Feigelson, Daniel",212-356-3875,AF28,,,,,W203,Operational Network 203,"Feigelson, Daniel",212-356-3875,M,Manhattan,249 West 56th Street,10019,P.S. 059 Beekman Hill International,p_s_059_beekman_hill_international,Manhattan,40.7658058,-73.9827487,"[-73.9827487,40.7658058]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_059_beekman_hill_international
02M077,M077,P.S. 77 Lower Lab School,310200010077,DOE,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",Jul 1 1999,Open,M198,1700 3 AVENUE,MANHATTAN,NY,10128,MARA RATESIC KOETKE,PRINCIPAL,212-427-2798,212-423-0634,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N103,CHILDREN FIRST NETWORK 103,"CHU, YUET",917-705-5856,AF47,,,,,W103,Operational Network 103,"CHU, YUET",917-705-5856,M,Manhattan,1700 3rd Avenue,10128,P.S. 77 Lower Lab School,p_s_77_lower_lab_school,Manhattan,40.7849272,-73.9497863,"[-73.9497863,40.7849272]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_77_lower_lab_school
02M089,M089,P.S. 89,310200010089,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",Jul 1 1998,Open,M089,201 WARREN STREET,MANHATTAN,NY,10282,VERONICA NAJJAR,PRINCIPAL,212-571-5659,212-571-0739,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N103,CHILDREN FIRST NETWORK 103,"CHU, YUET",917-705-5856,AF47,,,,,W103,Operational Network 103,"CHU, YUET",917-705-5856,M,Manhattan,201 Warren Street,10282,P.S. 89,p_s_89,Manhattan,40.7165876,-74.0135064,"[-74.0135064,40.7165876]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_89
02M104,M104,J.H.S. 104 Simon Baruch,310200010104,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1956,Open,M104,330 EAST 21 STREET,MANHATTAN,NY,10010,ROSEMARIE GAETANI,PRINCIPAL,212-674-4545,212-477-2205,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N101,CHILDREN FIRST NETWORK 101,"COFIELD, MARINA",212-356-3899,AF20,,,,,W101,Operational Network 101,"COFIELD, MARINA",212-356-3899,M,Manhattan,330 East 21st Street,10010,J.H.S. 104 Simon Baruch,j_h_s_104_simon_baruch,Manhattan,40.7362645,-73.9811089,"[-73.9811089,40.7362645]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/j_h_s_104_simon_baruch
02M111,M111,P.S. 111 Adolph S. Ochs,310200010111,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1958,Open,M111,440 WEST 53 STREET,MANHATTAN,NY,10019,IRMA MEDINA,PRINCIPAL,212-582-7420,212-245-7236,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N203,CHILDREN FIRST NETWORK 203,"Feigelson, Daniel",212-356-3875,AF27,,,,,W203,Operational Network 203,"Feigelson, Daniel",212-356-3875,M,Manhattan,440 West 53rd Street,10019,P.S. 111 Adolph S. Ochs,p_s_111_adolph_s_ochs,Manhattan,40.76616,-73.989573,"[-73.989573,40.76616]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_111_adolph_s_ochs
02M114,M114,East Side Middle School,310200010114,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1999,Open,M114,331 EAST 91ST STREET,MANHATTAN,NY,10128,DAVID GETZ,PRINCIPAL,212-360-0114,212-360-0121,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N101,CHILDREN FIRST NETWORK 101,"COFIELD, MARINA",212-356-3899,AF20,,,,,W101,Operational Network 101,"COFIELD, MARINA",212-356-3899,M,Manhattan,331 East 91st Street,10128,East Side Middle School,east_side_middle_school,Manhattan,40.7804474,-73.9477082,"[-73.9477082,40.7804474]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/east_side_middle_school
02M116,M116,P.S. 116 Mary Lindley Murray,310200010116,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1926,Open,M116,210 EAST 33 STREET,MANHATTAN,NY,10016,JANE HSU,PRINCIPAL,212-685-4366,212-696-1009,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N203,CHILDREN FIRST NETWORK 203,"Feigelson, Daniel",212-356-3875,AF28,,,,,W203,Operational Network 203,"Feigelson, Daniel",212-356-3875,M,Manhattan,210 East 33rd Street,10016,P.S. 116 Mary Lindley Murray,p_s_116_mary_lindley_murray,Manhattan,40.7445901,-73.97755959999999,"[-73.97755959999999,40.7445901]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_116_mary_lindley_murray
02M124,M124,P.S. 124 Yung Wing,310200010124,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1976,Open,M124,40 DIVISION STREET,MANHATTAN,NY,10002,ALICE HOM,PRINCIPAL,212-966-7237,212-219-3069,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N206,CHILDREN FIRST NETWORK 206,"Cordova, Ada",917-339-1488,AF28,,,,,W206,Operational Network 206,"Cordova, Ada",917-339-1488,M,Manhattan,40 Division Street,10002,P.S. 124 Yung Wing,p_s_124_yung_wing,Manhattan,40.7142153,-73.9950843,"[-73.9950843,40.7142153]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_124_yung_wing
02M126,M126,P.S. 126 Jacob August Riis,310200010126,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1966,Open,M126,80 CATHERINE STREET,MANHATTAN,NY,10038,JACQUELINE GETZ,PRINCIPAL,212-962-2188,212-349-7342,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N206,CHILDREN FIRST NETWORK 206,"Cordova, Ada",917-339-1488,,,,,,W206,Operational Network 206,"Cordova, Ada",917-339-1488,M,Manhattan,80 Catherine Street,10038,P.S. 126 Jacob August Riis,p_s_126_jacob_august_riis,Manhattan,40.7105245,-73.9967905,"[-73.9967905,40.7105245]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_126_jacob_august_riis
02M130,M130,P.S. 130 Hernando De Soto,310200010130,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1921,Open,M130,143 BAXTER STREET,MANHATTAN,NY,10013,LILY WOO,PRINCIPAL,212-226-8072,212-431-5524,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N103,CHILDREN FIRST NETWORK 103,"CHU, YUET",917-705-5856,AF15,,,,,W103,Operational Network 103,"CHU, YUET",917-705-5856,M,Manhattan,143 Baxter Street,10013,P.S. 130 Hernando De Soto,p_s_130_hernando_de_soto,Manhattan,40.7190361,-73.9983772,"[-73.9983772,40.7190361]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_130_hernando_de_soto
02M131,M131,M.S. 131,310200010131,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1983,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,PHYLLIS TAM,PRINCIPAL,212-219-1204,212-925-6386,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N103,CHILDREN FIRST NETWORK 103,"CHU, YUET",917-705-5856,AF47,,,,,W103,Operational Network 103,"CHU, YUET",917-705-5856,M,Manhattan,100 Hester Street,10002,M.S. 131,m_s_131,Manhattan,40.71651,-73.9936997,"[-73.9936997,40.71651]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/m_s_131
02M135,M135,The Urban Assembly School for Emergency Management,310200011135,DOE,Career Technical,High school,"09,SE","09,10,11,12",Jul 1 2013,Open,M625,439 WEST 49TH STREET,MANHATTAN,NY,10019,RODOLFO ELIZONDO,PRINCIPAL,,,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N105,CHILDREN FIRST NETWORK 105,,,,,,,,W105,Operational Network 105,,,M,Manhattan,439 West 49th Street,10019,The Urban Assembly School for Emergency Management,the_urban_assembly_school_for_emergency_management,Manhattan,40.7636131,-73.9911482,"[-73.9911482,40.7636131]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/the_urban_assembly_school_for_emergency_management
02M139,M139,Stephen T. Mather Building Arts & Craftsmanship High School,310200011139,DOE,Career Technical,High school,"09,SE","09,10,11,12",Jul 1 2013,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,LARRY GABBARD,I.A. PRINCIPAL,,,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,Cluster 05 (CUNY),CL52,"MALDONADO, DEBRA",Cluster Leader,718-935-2480,N521,CHILDREN FIRST NETWORK 521,"Sanchez, Dennis/Conrad, Cass",646-344-7236,,,,,,W511,Operational Network 511,"IZQUIERDO, JORGE",212-330-9567,M,Manhattan,411 Pearl Street,10038,Stephen T. Mather Building Arts & Craftsmanship High School,stephen_t_mather_building_arts_craftsmanship_high_school,Manhattan,40.7110316,-74.0013216,"[-74.0013216,40.7110316]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/stephen_t_mather_building_arts_craftsmanship_high_school
02M150,M150,P.S. 150,310200010150,DOE,General Academic,Elementary,"0K,01,02,03,04,05","PK,0K,01,02,03,04,05",Jul 1 2000,Open,M840,334 GREENWICH STREET,MANHATTAN,NY,10013,Jennifer Bonnet,PRINCIPAL,212-732-4392,212-766-5895,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N103,CHILDREN FIRST NETWORK 103,"CHU, YUET",917-705-5856,AF47,,,,,W103,Operational Network 103,"CHU, YUET",917-705-5856,M,Manhattan,334 Greenwich Street,10013,P.S. 150,p_s_150,Manhattan,40.7181128,-74.0105257,"[-74.0105257,40.7181128]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_150
02M151,M151,Yorkville Community School,310200010151,DOE,General Academic,Early Childhood,"0K,01,02,03,04,SE","0K,01,02,03,04,05",Jul 1 2009,Open,M066,421 EAST 88 STREET,MANHATTAN,NY,10128,SAMANTHA KAPLAN,PRINCIPAL,212-722-5240,212-427-8069,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 01,CL01,"KNECHT, DOUGLAS",Cluster Leader,718-923-5184,N103,CHILDREN FIRST NETWORK 103,"CHU, YUET",917-705-5856,AF47,,,,,W103,Operational Network 103,"CHU, YUET",917-705-5856,M,Manhattan,421 East 88th Street,10128,Yorkville Community School,yorkville_community_school,Manhattan,40.77773,-73.94730489999999,"[-73.94730489999999,40.77773]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/yorkville_community_school
02M158,M158,P.S. 158 Bayard Taylor,310200010158,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1898,Open,M158,1458 YORK AVENUE,MANHATTAN,NY,10075,Darryl Alhadeff,PRINCIPAL,212-744-6562,212-772-8424,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,"GUZMAN, MARIANO","GUZMAN, MARIANO",Cluster 02,CL02,"ZAHARAKIS, DESPINA",Cluster Leader,718-281-3272,N206,CHILDREN FIRST NETWORK 206,"Cordova, Ada",917-339-1488,AF47,,,,,W206,Operational Network 206,"Cordova, Ada",917-339-1488,M,Manhattan,1458 York Avenue,10075,P.S. 158 Bayard Taylor,p_s_158_bayard_taylor,Manhattan,40.770203,-73.95072990000001,"[-73.95072990000001,40.770203]",http://schema.org,School,http://nyc.pediacities.com/Resource/School/p_s_158_bayard_taylor
